,Compound - Canonicalized,Compound Complexity,Count - Hydrogen Bond Acceptor,Count - Hydrogen Bond Donor,Count - Rotatable Bond,Fingerprint - SubStructure Keys,IUPAC Name - Allowed,IUPAC Name - CAS-like Style,IUPAC Name - Markup,IUPAC Name - Preferred,IUPAC Name - Systematic,IUPAC Name - Traditional,InChI - Standard,InChIKey - Standard,Mass - Exact,Molecular Formula,Molecular Weight,SMILES - Absolute,SMILES - Connectivity,Topological - Polar Surface Area,Weight - MonoIsotopic,Count - Heavy Atom,Count - Atom Chiral,Count - Atom Chiral Def,Count - Atom Chiral Undef,Count - Bond Chiral,Count - Bond Chiral Def,Count - Bond Chiral Undef,Count - Isotope Atom,Count - Covalent Unit,Count - Tautomers,cid
362,1,10.8,1,0,0,00000371884000000000000000000000000018000000000000000000000000000000000000000018000000000008008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium cyclopropane,lithium cyclopropane,lithium cyclopropane,lithium cyclopropane,lithium cyclopropane,lithium cyclopropane,"InChI=1S/C3H5.Li/c1-2-3-1;/h1H,2-3H2;/q-1;+1",YSQFBLFEYNOIBW-UHFFFAOYSA-N,48.05512859,C3H5Li,48.0,[Li+].C1C[CH-]1,[Li+].C1C[CH-]1,0,48.05512859,4,0,0,0,0,0,0,0,2,-1,11126171
363,1,13.5,2,0,0,00000371020300000040000000000000000000000000000000000000000000000000000000001000000800000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BN2.K/c1-3-2;/q-1;+1,UHOSXKCAHZLMIE-UHFFFAOYSA-N,77.9791597,BKN2,77.93,[B]N=[N-].[K+],[B]N=[N-].[K+],13.4,77.9791597,4,0,0,0,0,0,0,0,2,-1,59940102
364,1,10.8,1,0,0,00000371884000000000000000000000000018000000000000000000000000000000000000000018000000000008008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium cyclopropane,lithium cyclopropane,lithium cyclopropane,lithium cyclopropane,lithium cyclopropane,lithium cyclopropane,"InChI=1S/C3H5.Li/c1-2-3-1;/h1H,2-3H2;/q-1;+1",YSQFBLFEYNOIBW-UHFFFAOYSA-N,48.05512859,C3H5Li,48.0,[Li+].C1C[CH-]1,[Li+].C1C[CH-]1,0,48.05512859,4,0,0,0,0,0,0,0,2,-1,11126171
365,1,13.5,2,2,0,00000371000300200000000000000000000000000000000000000000000000000000000000000004001000000000000000000100004000002000000020000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium iminomethanamine,sodium iminomethanamine,sodium iminomethanamine,sodium iminomethanamine,sodium azanylidenemethanamine,sodium iminomethylamine,"InChI=1S/CH3N2.Na/c2-1-3;/h(H3,2,3);/q-1;+1",IGOYQYJBLTUIPT-UHFFFAOYSA-N,66.01939239,CH3N2Na,66.038,[C-](=N)N.[Na+],[C-](=N)N.[Na+],49.9,66.01939239,4,0,0,0,0,0,0,0,2,-1,129646904
366,1,8,1,0,0,00000371080000000410000000000000000000000000000000000000000000000000000000000010024000000040000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium bromo(chloro)methane,lithium bromo(chloro)methane,lithium bromo(chloro)methane,lithium bromo(chloro)methane,lithium bromanyl(chloranyl)methane,lithium bromo(chloro)methane,InChI=1S/CHBrCl.Li/c2-1-3;/h1H;/q-1;+1,LVRDTLRLVCJVCD-UHFFFAOYSA-N,133.91102,CHBrClLi,135.3,[Li+].[CH-](Cl)Br,[Li+].[CH-](Cl)Br,0,133.91102,4,0,0,0,0,0,0,0,2,-1,11815407
367,1,8,2,0,0,00000371020020200000000000000000000000000000000000000000000000000000000000000812000000000000000000020200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/CH3BO.Na/c1-3-2;/h1H3;/q-1;+1,WRGVLBYCXVYREY-UHFFFAOYSA-N,65.0174642,CH3BNaO,64.84,[B-]OC.[Na+],[B-]OC.[Na+],9.2,65.0174642,4,0,0,0,0,0,0,0,2,-1,23718351
368,1,6,3,2,0,0000037108023000000000000000000000000000000000000000000000000000000000000000000000140C000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium hydroperoxyazanide,lithium hydroperoxyazanide,lithium hydroperoxyazanide,lithium hydroperoxyazanide,lithium dioxidanylazanide,lithium hydroperoxyazanide,InChI=1S/Li.H2NO2/c;1-3-2/h;1-2H/q+1;-1,HNFOQHMXZMXDAA-UHFFFAOYSA-N,55.02455674,H2LiNO2,55.0,[Li+].[NH-]OO,[Li+].[NH-]OO,30.5,55.02455674,4,0,0,0,0,0,0,0,2,-1,158529849
369,1,8,2,0,0,00000371000021200000000000000000000000000000000000000000000000000000000000000013000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium fluoromethanolate,sodium fluoromethanolate,sodium fluoromethanolate,sodium fluoromethanolate,sodium fluoranylmethanolate,sodium fluoromethanolate,InChI=1S/CH2FO.Na/c2-1-3;/h1H2;/q-1;+1,MTPBXFVKUIIPBJ-UHFFFAOYSA-N,71.99873713,CH2FNaO,72.014,C([O-])F.[Na+],C([O-])F.[Na+],23.1,71.99873713,4,0,0,0,0,0,0,0,2,-1,140440825
370,1,13.5,1,0,0,00000371084000000400000000000000000000000000000000000000000000000000000000000018020000000000038000400000000000008000000200000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium chloroethylene,lithium chloroethene,lithium chloroethene,lithium chloroethene,lithium chloranylethene,lithium chloroethylene,InChI=1S/C2H2Cl.Li/c1-2-3;/h1-2H;/q-1;+1,QXRLWRULMWCDNG-UHFFFAOYSA-N,68.0005062,C2H2ClLi,68.5,[Li+].[CH-]=CCl,[Li+].[CH-]=CCl,0,68.0005062,4,0,0,0,0,0,0,0,2,-1,135046281
371,1,2.8,1,0,0,00000371004000000040000000000000000000000000000000000000000000000000000000000018000000000000008000000000000000008000000200000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium ethylene,potassium ethene,potassium ethene,potassium ethene,potassium ethene,potassium ethylene,"InChI=1S/C2H3.K/c1-2;/h1H,2H2;/q-1;+1",GKHYNQZPAHFONE-UHFFFAOYSA-N,65.98718158,C2H3K,66.14,C=[CH-].[K+],C=[CH-].[K+],0,65.98718158,3,0,0,0,0,0,0,0,2,-1,18974580
372,1,15.5,2,1,0,00000371080220000000000000000000000000000000000000000000000000000000000000000006001000000000000000000000004000000800000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium aminomethanone,lithium aminomethanone,lithium aminomethanone,lithium aminomethanone,lithium azanylmethanone,lithium aminomethanone,"InChI=1S/CH2NO.Li/c2-1-3;/h(H2,2,3);/q-1;+1",XHBAZGBMCUBJOM-UHFFFAOYSA-N,51.02964212,CH2LiNO,51.0,[Li+].[C-](=O)N,[Li+].[C-](=O)N,43.1,51.02964212,4,0,0,0,0,0,0,0,2,-1,129668209
373,1,32.5,2,0,0,0000037108420000000000000000000000000000000000000000000000000000000000000000001C000000000000008100000000000000001004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium acetonitrile,lithium acetonitrile,lithium acetonitrile,lithium acetonitrile,lithium ethanenitrile,lithium acetonitrile,InChI=1S/C2H2N.Li/c1-2-3;/h1H2;/q-1;+1,LTKCLJNDWMKKPC-UHFFFAOYSA-N,47.03472750,C2H2LiN,47.0,[Li+].[CH2-]C#N,[Li+].[CH2-]C#N,23.8,47.03472750,4,0,0,0,0,0,0,0,2,-1,10920438
374,1,2.8,2,1,0,0000037100003000004000000000000000000000000000000000000000000000000000000000000000000C000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/K.H2O2/c;1-2/h;1-2H/q+1;/p-1,JAXLCNCZJFJWAK-UHFFFAOYSA-M,71.96136076,HKO2,72.105,O[O-].[K+],O[O-].[K+],43.3,71.96136076,3,0,0,0,0,0,0,0,2,-1,21526826
375,1,26.3,1,0,0,00000371084000000000000000000000000000000000000000000000000000000000000000000018000000000008008000000000000000008000004200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium allene,"lithium propa-1,2-diene","lithium propa-1,2-diene","lithium propa-1,2-diene","lithium propa-1,2-diene",lithium allene,"InChI=1S/C3H3.Li/c1-3-2;/h1H,2H2;/q-1;+1",GYALEKPSKJGUMV-UHFFFAOYSA-N,46.03947853,C3H3Li,46.0,[Li+].C=C=[CH-],[Li+].C=C=[CH-],0,46.03947853,4,0,0,0,0,0,0,0,2,-1,12585694
376,1,13.5,2,0,0,00000371004001200000000000000000000000000000000000000000000000000000000000000019000000000000008000000000000000008000000200000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium fluoroethylene,sodium fluoroethene,sodium fluoroethene,sodium fluoroethene,sodium fluoranylethene,sodium fluoroethylene,InChI=1S/C2H2F.Na/c1-2-3;/h1-2H;/q-1;+1,JNFXKEQBVMNKFP-UHFFFAOYSA-N,68.00382251,C2H2FNa,68.03,[CH-]=CF.[Na+],[CH-]=CF.[Na+],0,68.00382251,4,0,0,0,0,0,0,0,2,-1,71417853
377,1,15.5,3,1,0,00000371020220000040000000000000000000000000000000000000000000000000000000001000000408000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BHNO.K/c1-2-3;/h3H;/q-1;+1,UNKWNLQPILCAIQ-UHFFFAOYSA-N,80.9788253,BHKNO,80.93,[B-]=NO.[K+],[B-]=NO.[K+],32.6,80.9788253,4,0,0,0,0,0,0,0,2,-1,172165965
378,1,2.8,2,2,0,00000371000300200000000000000000000000000000000000000000000000000000000000000000001800000000000000000000000200000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium aminoazanide,sodium aminoazanide,sodium aminoazanide,sodium aminoazanide,sodium azanylazanide,sodium aminoazanide,"InChI=1S/H3N2.Na/c1-2;/h1H,2H2;/q-1;+1",FISGLHSNQHXMGY-UHFFFAOYSA-N,54.01939239,H3N2Na,54.027,N[NH-].[Na+],N[NH-].[Na+],27,54.01939239,3,0,0,0,0,0,0,0,2,-1,11789120
379,1,15.5,2,0,0,0000037108402000000000000000000000001200000000000000000000000000000000000000001A00000000000000A080020000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,"InChI=1S/C2H3O.Li/c1-2-3-1;/h1H,2H2;/q-1;+1",YADCBRWMLIKJKF-UHFFFAOYSA-N,50.03439315,C2H3LiO,50.0,[Li+].C1[CH-]O1,[Li+].C1[CH-]O1,12.5,50.03439315,4,0,0,0,0,0,0,0,2,-1,129836041
380,1,8,2,0,0,00000371820020200000000000000000000000000000000000000000000000000000000000008812000000000000000000020200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium methoxyboranuide,sodium methoxyboranuide,sodium methoxyboranuide,sodium methoxyboranuide,sodium methoxyboranuide,sodium methoxyboranuide,InChI=1S/CH6BO.Na/c1-3-2;/h1-2H3;/q-1;+1,LEZUMKAVQRGKNC-UHFFFAOYSA-N,68.0409393,CH6BNaO,67.86,[BH3-]OC.[Na+],[BH3-]OC.[Na+],9.2,68.0409393,4,0,0,0,0,0,0,0,2,-1,135048829
381,1,8,1,1,0,00000371000200000042000000000000000000000000000000000000000000000000000000000014003000000000000000040000004000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium iodomethylazanide,potassium iodomethylazanide,potassium iodomethylazanide,potassium iodomethylazanide,potassium iodanylmethylazanide,potassium iodomethylazanide,"InChI=1S/CH3IN.K/c2-1-3;/h3H,1H2;/q-1;+1",WUSVEROILJQION-UHFFFAOYSA-N,194.89473,CH3IKN,195.044,C([NH-])I.[K+],C([NH-])I.[K+],1,194.89473,4,0,0,0,0,0,0,0,2,-1,58529206
382,1,2.8,1,0,0,00000371000030000040000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/K.HO2/c;1-2/h;1H/q+1;/p-1,DUPSQGGNCHNYTQ-UHFFFAOYSA-M,70.95353572,KO2,71.097,[O-][O].[K+],[O-][O].[K+],24.1,70.95353572,3,0,0,0,0,0,0,0,2,-1,23676566
383,1,13.5,1,0,0,0000037188420000000000000000000000001600000000000000000000000000000000000000001C00000000000000C100040000020000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium azanidacyclopropane,lithium azanidacyclopropane,lithium azanidacyclopropane,lithium azanidacyclopropane,lithium 1-azanidacyclopropane,lithium ethylenimin-1-ide,InChI=1S/C2H4N.Li/c1-2-3-1;/h1-2H2;/q-1;+1,KOMWJKIXHXQICN-UHFFFAOYSA-N,49.05037757,C2H4LiN,49.0,[Li+].C1C[N-]1,[Li+].C1C[N-]1,1,49.05037757,4,0,0,0,0,0,0,0,2,-1,12368256
384,1,6,1,0,0,0000037188402000000000000000000000000000000000000000000000000000000000000000001A00000000000000A080020200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium ethanolate,lithium ethanolate,lithium ethanolate,lithium ethanolate,lithium ethanolate,lithium ethanolate,"InChI=1S/C2H5O.Li/c1-2-3;/h2H2,1H3;/q-1;+1",AZVCGYPLLBEUNV-UHFFFAOYSA-N,52.05004321,C2H5LiO,52.0,[Li+].CC[O-],[Li+].CC[O-],23.1,52.05004321,4,0,0,0,0,0,0,0,2,-1,23661847
385,1,31,2,0,0,00000371000220200000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000002800000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium isocyanate,sodium isocyanate,sodium isocyanate,sodium isocyanate,sodium isocyanate,sodium isocyanate,InChI=1S/CNO.Na/c2-1-3;/q-1;+1,RVZHUQPIBHMAEX-UHFFFAOYSA-N,64.98775791,CNNaO,65.007,C(=[N-])=O.[Na+],C(=[N-])=O.[Na+],18.1,64.98775791,4,0,0,0,0,0,0,0,2,-1,11051568
386,1,4.8,2,1,0,00000371820200200000000000000000000000000000000000000000000000000000000000009000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium aminoboranuide,sodium aminoboranuide,sodium aminoboranuide,sodium aminoboranuide,sodium azanylboranuide,sodium aminoboranuide,"InChI=1S/BH5N.Na/c1-2;/h2H2,1H3;/q-1;+1",WESOTVJUEQLKSE-UHFFFAOYSA-N,53.0412736,BH5NNa,52.85,[BH3-]N.[Na+],[BH3-]N.[Na+],26,53.0412736,3,0,0,0,0,0,0,0,2,-1,139116698
387,1,4.8,2,1,0,00000371020020200000000000000000000000000000000000000000000000000000000000000800000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BHO.Na/c1-2;/h2H;/q-1;+1,BKDLJHHBAQLABJ-UHFFFAOYSA-N,51.0018141,BHNaO,50.81,[B-]O.[Na+],[B-]O.[Na+],20.2,51.0018141,3,0,0,0,0,0,0,0,2,-1,23717161
388,1,8,1,0,0,00000371000020200010000000000000000000000000000000000000000000000000000000000012004000000040000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium bromomethanolate,sodium bromomethanolate,sodium bromomethanolate,sodium bromomethanolate,sodium bromanylmethanolate,sodium bromomethanolate,InChI=1S/CH2BrO.Na/c2-1-3;/h1H2;/q-1;+1,AXRIYDALCWUYCH-UHFFFAOYSA-N,131.91867,CH2BrNaO,132.92,C([O-])Br.[Na+],C([O-])Br.[Na+],23.1,131.91867,4,0,0,0,0,0,0,0,2,-1,23670955
389,1,13.5,1,0,0,0000037100402000000000000000080000000000000000000000000000000000000000000000001A00000000000000A080020000000000008000000200000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,cesium ethenolate,cesium ethenolate,cesium ethenolate,cesium ethenolate,cesium ethenolate,cesium ethenolate,"InChI=1S/C2H4O.Cs/c1-2-3;/h2-3H,1H2;/q;+1/p-1",SZKFTXFJRVCKQJ-UHFFFAOYSA-M,175.92384167,C2H3CsO,175.95,C=C[O-].[Cs+],C=C[O-].[Cs+],23.1,175.92384167,4,0,0,0,0,0,0,0,2,-1,101843487
390,1,6,3,0,0,00000371000201800040000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium difluoroazanide,potassium difluoroazanide,potassium difluoroazanide,potassium difluoroazanide,potassium bis(fluoranyl)azanide,potassium difluoroazanide,InChI=1S/F2N.K/c1-3-2;/q-1;+1,WXDQHHFMCMFENW-UHFFFAOYSA-N,90.96358681,F2KN,91.102,[N-](F)F.[K+],[N-](F)F.[K+],1,90.96358681,4,0,0,0,0,0,0,0,2,-1,59815174
391,1,29.8,1,0,0,00000371084000000000000000000000000000000000000000000000000000000000000000000018000000000008008000000000000000004010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/C3H.Li/c1-3-2;/h1H;/q-1;+1,VKCCTPVVGLLIEU-UHFFFAOYSA-N,44.02382847,C3HLi,44.0,[Li+].[CH]C#[C-],[Li+].[CH]C#[C-],0,44.02382847,4,0,0,0,0,0,0,0,2,-1,162454502
392,1,2.8,3,2,0,00000371880300000000000000000000000000000000000000000000000000000000000000000004001000000000000000000100004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/CH4N2.Li/c2-1-3;/h2-3H2;/q-1;,ZNMGALUYEVXERX-UHFFFAOYSA-N,51.05345157,CH4LiN2-,51.0,[Li].[C-](N)N,[Li].[C-](N)N,52,51.05345157,4,0,0,0,0,0,0,0,2,-1,101021057
393,1,6,1,0,0,00000371000000000642000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Cl2I.K/c1-3-2;/q-1;+1,VHDYDZPTAISCIH-UHFFFAOYSA-N,235.80588,Cl2IK,236.91,Cl[I-]Cl.[K+],Cl[I-]Cl.[K+],0,235.80588,4,0,0,0,0,0,0,0,2,-1,129740401
394,1,8,2,0,0,00000371000001200002000000000000000000000000000000000000000000000000000000000010002000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium fluoroiodanuidylmethane,sodium fluoroiodanuidylmethane,sodium fluoroiodanuidylmethane,sodium fluoroiodanuidylmethane,sodium fluoranyliodanuidylmethane,sodium fluoroiodanuidylmethane,InChI=1S/CH3FI.Na/c1-3-2;/h1H3;/q-1;+1,HPVRLRKBDFWGHQ-UHFFFAOYSA-N,183.91612,CH3FINa,183.927,C[I-]F.[Na+],C[I-]F.[Na+],0,183.91612,4,0,0,0,0,0,0,0,2,-1,58841526
395,1,3.2,1,0,0,00000371000000000058000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/Br3.K/c1-3-2;/q-1;+1,HITYMLZBXBVJDE-UHFFFAOYSA-N,277.71667,Br3K,278.81,[K+].Br[Br-]Br,[K+].Br[Br-]Br,0,275.71872,4,0,0,0,0,0,0,0,2,-1,158491745
396,1,15.5,3,1,0,00000371000220000000000008000000000000000000000000000000000000000000000000000014000408000000000000040000001000002000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,methanone oxime;rubidium(1+),methanone oxime;rubidium(1+),<I>N</I>-methanidylidenehydroxylamine;rubidium(1+),N-methanidylidenehydroxylamine;rubidium(1+),N-methanidylidenehydroxylamine;rubidium(1+),methanone oxime;rubidium(1+),"InChI=1S/CH2NO.Rb/c1-2-3;/h1,3H;/q-1;+1",WUFVVBISLDKFDZ-UHFFFAOYSA-N,128.92542842,CH2NORb,129.501,[CH-]=NO.[Rb+],[CH-]=NO.[Rb+],32.6,128.92542842,4,0,0,0,0,0,0,0,2,-1,58619450
397,1,6,3,2,0,00000371080230000000000000000000000000000000000000000000000000000000000000000000001408000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium N-oxidohydroxylamine,lithium N-oxidohydroxylamine,lithium <I>N</I>-oxidohydroxylamine,lithium N-oxidohydroxylamine,lithium N-oxidanidylhydroxylamine,lithium N-oxidohydroxylamine,InChI=1S/Li.H2NO2/c;2-1-3/h;1-2H/q+1;-1,DVOHSJSGMGVLGG-UHFFFAOYSA-N,55.02455674,H2LiNO2,55.0,[Li+].N(O)[O-],[Li+].N(O)[O-],55.3,55.02455674,4,0,0,0,0,0,0,0,2,-1,140647104
398,1,4.8,2,2,0,00000371000220200000000000000000000000000000000000000000000000000000000000000000001408000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium hydroxyazanide,sodium hydroxyazanide,sodium hydroxyazanide,sodium hydroxyazanide,sodium oxidanylazanide,sodium hydroxyazanide,InChI=1S/H2NO.Na/c1-2;/h1-2H;/q-1;+1,BFBFKJUPFPONLI-UHFFFAOYSA-N,55.00340797,H2NNaO,55.012,[NH-]O.[Na+],[NH-]O.[Na+],21.2,55.00340797,3,0,0,0,0,0,0,0,2,-1,20223730
399,1,4.8,2,1,0,00000371000220200000000000000000000000000000000000000000000000000000000000000000001400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,sodium oxidoamine,InChI=1S/H2NO.Na/c1-2;/h1H2;/q-1;+1,GHTRKWGYOKTOBK-UHFFFAOYSA-N,55.00340797,H2NNaO,55.012,N[O-].[Na+],N[O-].[Na+],49.1,55.00340797,3,0,0,0,0,0,0,0,2,-1,23688916
400,1,29,1,0,0,0000037100420020000000000000000000000000000000000000000000000000000000000000001C00000000000000810000000000000000A000002240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium vinylideneazanide,sodium ethenylideneazanide,sodium ethenylideneazanide,sodium ethenylideneazanide,sodium ethenylideneazanide,sodium vinylideneazanide,InChI=1S/C2H2N.Na/c1-2-3;/h1H2;/q-1;+1,HIVGCAOEHXTORC-UHFFFAOYSA-N,63.00849335,C2H2NNa,63.03,C=C=[N-].[Na+],C=C=[N-].[Na+],1,63.00849335,4,0,0,0,0,0,0,0,2,-1,101615927
401,1,6,2,1,0,00000371000030000000000000000800000000000000000000000000000000000000000000000012000008000000000000030008000002000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,cesium hydroxymethanolate,cesium hydroxymethanolate,cesium hydroxymethanolate,cesium hydroxymethanolate,cesium oxidanylmethanolate,cesium hydroxymethanolate,"InChI=1S/CH3O2.Cs/c2-1-3;/h2H,1H2;/q-1;+1",OPVHWLFDDQHXBW-UHFFFAOYSA-N,179.91875629,CH3CsO2,179.939,C(O)[O-].[Cs+],C(O)[O-].[Cs+],43.3,179.91875629,4,0,0,0,0,0,0,0,2,-1,142418848
